Hawaii Ocean Time-series : 17-Dec-2023 00:37:12
https://hahana.soest.hawaii.edu/hot/hot-dogs/cextraction.html

crn, julian, press, fluor, 
236, 8435,  100.0,  0.7578,
237, 8459,  100.0,  0.4479,
238, 8480,  100.0,  0.3461,
239, 8510,  100.0,  0.3746,
240, 8576,  100.0,  0.4655,
241, 8614,  100.0,  0.3421,
242, 8643,  100.0,  0.2488,
243, 8670,  100.0,  0.3043,
244, 8705,  100.0,  0.2851,
245, 8722,  100.0,  0.3490,
246, 8750,  100.0,  0.3469,
247, 8773,  100.0,  0.3444,
248, 8830,  100.0,  0.4474,
249, 8901,  100.0,  0.2937,
250, 8923,  100.0,  0.3359,
251, 8953,  100.0,  0.3278,
252, 8995,  100.0,  0.3395,
253, 9034,  100.0,  0.4312,
254, 9112,  100.0,  0.4231,
255, 9132,  100.0,  0.7013,
256, 9158,  100.0,  0.6346,
257, 9188,  100.0,  0.6478,
258, 9212,  100.0,  0.5698,
259, 9238,  100.0,  0.4681,
260, 9268,  100.0,  0.5926,
261, 9287,  100.0,  0.4484,
262, 9323,  100.0,  0.4017,
263, 9374,  100.0,  0.3396,
264, 9404,  100.0,  0.3743,
265, 9480,  100.0,  0.7037,
266, 9509,  100.0,  0.8376,
267, 9548,  100.0,  0.8301,
268, 9573,  100.0,  0.4446,
269, 9643,  100.0,  0.4767,
270, 9675,  100.0,  0.3224,
271, 9699,  100.0,  0.5029,
272, 9731,  100.0,  0.4125,
273, 9758,  100.0,  0.3345,
274, 9788,  100.0,  0.2955,
275, 9812,  100.0,  0.4778,
277, 9874,  100.0,  0.5389,
278, 9905,  100.0,  0.6110,
279, 9930,  100.0,  0.5810,
280, 9965,  100.0,  0.7030,
281, 9993,  100.0,  0.4703,
282, 10021,  100.0,  0.3839,
283, 10058,  100.0,  0.2749,
284, 10102,  100.0,  0.2827,
285, 10146,  100.0,  0.4023,
286, 10175,  100.0,  0.5209,
287, 10242,  100.0,  0.5930,
288, 10284,  100.0,  0.4751,
289, 10342,  100.0,  0.6213,
290, 10372,  100.0,  0.2897,
291, 10406,  100.0,  0.3594,
292, 10434,  100.0,  0.3308,
293, 10462,  100.0,  0.2690,
294, 10490,  100.0,  0.2687,
295, 10539,  100.0,  0.3554,
296, 10598,  100.0,  0.2951,
297, 10631,  100.0,  0.7677,
298, 10665,  100.0,  0.2527,
299, 10701,  100.0,  0.4022,
300, 10740,  100.0,  0.6667,
301, 10791,  100.0,  0.5152,
302, 10819,  100.0,  0.3622,
303, 10861,  100.0,  0.3217,
304, 10889,  100.0,  0.6068,
305, 10937,  100.0,  0.6401,
306, 10969,  100.0,  0.5497,
307, 11004,  100.0,  0.8623,
308, 11028,  100.0,  0.4501,
309, 11064,  100.0,  0.5972,
310, 11099,  100.0,  0.4331,
311, 11171,  100.0,  0.4414,
312, 11211,  100.0,  0.3020,
313, 11231,  100.0,  0.4681,
314, 11263,  100.0,  0.4449,
315, 11296,  100.0,  0.4605,
316, 11339,  100.0,  0.7586,
317, 11401,  100.0,  0.4662,
318, 11421,  100.0,  0.5501,
319, 11444,  100.0,  0.5058,
320, 11611,  100.0,  0.4666,
321, 11634,  100.0,  0.4534,
322, 11658,  100.0,  0.4843,
323, 11684,  100.0,  0.4500,
324, 11737,  100.0,  0.5559,
325, 11767,  100.0,  0.5014,
326, 11792,  100.0,  0.4401,
327, 11827,  100.0,  0.3573,
328, 11862,  100.0,  0.3736,
329, 11883,  100.0,  1.0282,
330, 11916,  100.0,  0.3464,
331, 11953,  100.0,  0.3889,
332, 11977,  100.0,  0.3224,
333, 12081,  100.0,  0.4127,
334, 12118,  100.0,  0.4727,
335, 12231,  100.0,  0.2699,
336, 12291,  100.0,  0.3028,
337, 12335,  100.0,  0.4698,
338, 12356,  100.0,  0.5108,
339, 12388,  100.0,  0.6233,
